timestamp;ax;ay;az;gx;gy;gz
255309;0.6550;-0.5179;-0.8523;45.496;-232.061;22.672
255354;0.8254;-0.1023;-0.7765;-23.435;-359.389;-0.1145
255399;10.493;0.0870;-0.5327;-240.305;-552.443;-89.084
255444;0.4072;-0.1939;0.0000;-108.550;-401.374;-116.183
255489;0.1807;-0.1313;-0.3693;-130.229;-437.099;-133.359
255534;0.2850;-0.2298;-0.2699;-270.611;-578.473;-116.947
255579;0.1942;-0.4199;0.4131;-314.580;-492.595;-182.595
255624;-0.3117;-0.5925;0.4020;-148.473;-276.260;-236.412
255669;-0.1166;-0.4198;0.3757;-73.969;-324.885;-172.824
255714;0.3792;-0.4360;0.8032;-53.664;-348.015;-234.886
255759;0.0000;-0.8172;0.7703;-92.443;-215.114;-292.061
255804;-0.0380;-0.9983;0.8099;-85.038;-249.084;-266.794
255849;0.1770;-0.7821;10.309;-20.076;-225.267;-273.511
255894;0.4037;-0.9905;0.7572;-53.130;-263.893;-311.527
255939;0.5401;-12.371;12.607;-31.527;-210.000;-283.435
255984;0.5403;-12.037;12.697;48.321;-146.183;-244.198
256029;0.7391;-11.880;11.466;-40.458;-201.679;-129.771
256074;0.9108;-17.374;23.396;98.015;-89.389;-236.183
256119;10.833;-14.933;20.751;40.687;-119.847;-110.382
256164;0.8667;-15.127;20.573;-0.2977;-96.565;-107.863
256209;0.5456;-11.076;19.035;71.603;60.534;46.565
256254;0.4573;-0.8407;12.943;16.947;14.504;-13.282
256299;0.5291;-0.9859;19.283;-0.6336;-33.282;-56.412
256344;0.5740;-0.9917;16.645;100.382;107.557;-55.725
256389;0.6348;-10.085;22.016;151.374;174.504;-24.351
256434;0.7502;-0.7814;17.317;188.473;405.267;-15.420
256479;0.5304;-0.5542;17.051;15.878;403.435;20.305
256524;0.3008;-0.3353;16.729;110.229;383.969;-0.5420
256569;0.2003;-0.3232;16.254;166.565;476.794;-70.000
256614;-0.1390;-0.3351;0.6231;128.779;384.885;79.008
256659;-0.3726;0.0361;11.084;-22.443;359.008;-61.298
256704;-0.5319;-0.2377;0.4950;-16.183;517.710;-168.092
256749;-0.2592;-0.6775;0.4285;-106.107;441.145;-135.038
256794;-0.2993;-0.5472;0.4609;-40.000;413.969;-128.015
256839;0.0895;-0.2790;0.0690;56.336;523.435;-150.153
256884;0.4761;-0.4207;0.0838;-64.275;557.710;-182.595
256929;0.8870;-0.6942;-0.0647;27.939;599.771;-144.427
256974;0.9548;-0.3955;-0.7595;-66.489;473.511;-154.504
257019;10.648;-0.6630;-0.1549;-41.145;354.809;-147.634
257064;12.155;-0.4150;-0.7149;-0.8702;383.130;-96.260
257109;13.240;-0.5120;-0.5214;-0.1145;243.206;-74.733
257154;12.847;-0.8716;-0.2646;-0.3588;202.214;-48.473
257199;11.850;-0.7287;-0.3564;0.6947;182.137;-10.229
257244;12.618;-10.120;0.1541;-0.7252;175.038;70.382
257289;11.427;-0.6338;-0.2237;-68.244;140.534;72.443
257334;10.918;-0.6934;-0.0212;-107.252;-0.4962;34.275
257379;12.121;-0.5580;-0.2462;-143.435;-113.664;34.809
257424;13.799;-0.7169;-0.2426;-180.534;-255.038;38.550
257469;14.424;-0.1057;-0.4469;-106.794;-348.092;73.511
257514;16.166;0.1102;-0.4894;-112.061;-526.794;-31.985
257559;15.665;-0.1061;0.2093;-41.527;-536.489;-62.824
257604;11.545;-0.1286;-0.1190;38.626;-485.878;-99.618
257649;0.8363;-0.0293;-0.1123;-50.076;-557.786;-220.153
257694;0.7213;-0.4384;0.1576;-57.634;-485.191;-289.771
257739;0.0983;-15.806;0.6952;-44.733;-356.794;-239.084
257784;-0.3250;-14.394;-0.2664;-58.931;-389.771;-228.702
257829;-0.3339;-14.064;0.1062;-151.527;-422.061;-277.710
257874;-0.3244;-15.493;0.2297;-101.756;-292.901;-353.817
257919;-0.2195;-19.819;0.6232;-42.672;-231.985;-279.618
257964;-0.4892;-14.430;0.6670;-40.611;-274.962;-286.336
258009;-0.2715;-15.662;0.7930;-138.550;-301.603;-260.382
258054;0.2234;-15.917;19.665;130.534;-158.779;-318.397
258099;0.0000;-20.588;17.244;276.260;48.168;-349.313
258144;-0.0815;-19.428;11.063;376.947;78.397;-244.046
258189;0.0425;-19.209;11.591;366.718;-11.756;-35.420
258234;0.1277;-12.455;0.8035;268.244;-156.260;-19.542
258279;0.3484;-0.9322;10.547;186.565;-235.725;100.534
258324;0.4463;-10.312;18.183;133.588;-150.305;111.985
258369;0.5931;-10.904;14.900;60.305;79.237;106.794
258414;0.6232;-0.9570;14.507;0.7557;-115.267;79.237
258459;0.6158;-0.7667;16.868;0.7634;-48.779;39.160
258504;0.3894;-0.9523;15.627;-10.916;15.725;0.9924
258549;0.5739;-0.8096;16.824;37.176;85.344;25.191
258594;0.4662;-0.7356;20.652;24.351;75.115;-15.115
258639;0.4723;-0.8575;17.085;69.084;212.824;-61.908
258684;0.3677;-0.8140;17.629;64.046;192.672;-78.702
258729;0.4090;-0.8077;15.864;-0.3969;297.023;-85.496
258774;0.2984;-0.8746;18.910;-0.2214;306.031;-65.802
258819;0.2475;-0.8429;16.978;-72.824;369.389;-24.351
258864;0.3460;-0.7383;16.614;-24.275;473.511;-37.786
258909;0.2198;-11.593;10.685;27.328;582.977;-56.718
258954;0.1491;-12.123;10.061;37.405;506.412;-37.786
258999;0.7279;-13.555;0.6996;120.687;664.504;-64.275
259044;10.890;-10.798;0.1088;57.405;661.145;-99.389
259089;12.642;-11.086;-0.7517;41.679;616.031;-127.786
259134;10.287;-10.044;-0.8195;104.427;472.519;-126.489
259179;12.495;-0.7497;-0.9169;27.557;403.359;-182.748
259224;13.531;-13.241;-12.415;44.656;367.786;-157.328
259269;11.093;-13.380;-13.330;34.198;239.695;-134.656
259314;12.144;-13.613;-0.8762;-29.237;98.168;-95.802
259359;10.963;-12.388;-0.3840;-70.534;38.931;-71.221
259404;10.063;-10.806;-0.4301;-79.771;73.206;-77.786
259449;0.9780;-10.938;-0.4105;-91.145;0.0000;-36.489
259494;10.365;-10.690;-0.4683;-109.695;-79.084;-20.992
259539;11.543;-0.9716;-0.7031;-162.672;-240.458;-26.107
259584;11.738;-0.8241;-0.5732;-158.702;-377.176;-28.015
259629;10.439;-0.6802;-0.4008;-215.267;-469.695;-49.389
259674;0.6686;-0.5660;-0.2943;-150.000;-428.092;-39.618
259719;0.5125;-0.1955;-0.1752;-226.565;-459.924;-119.008
259764;0.4723;-0.5704;0.0000;-185.344;-571.298;-184.656
259809;0.3250;-0.5711;0.1446;-147.481;-591.145;-178.626
259854;0.4370;-10.348;0.7088;-130.305;-535.573;-166.260
259899;0.4271;-12.308;0.7017;-158.321;-615.038;-179.466
259944;0.5492;-13.274;11.573;-206.794;-587.634;-155.802
259989;0.5002;-11.457;17.431;-75.954;-546.412;-180.840
260034;0.4206;-12.612;22.712;-70.458;-385.115;-152.290
260079;0.2990;-14.068;22.596;-68.855;-286.565;-110.763
260124;0.2300;-12.723;23.396;28.397;-139.847;-75.038
260169;0.3018;-13.523;23.396;41.832;53.282;-62.824
260214;0.2278;-11.813;21.189;128.550;151.069;-33.817
260259;0.1807;-10.323;20.677;132.061;148.550;-26.031
260304;0.4324;-0.9890;21.738;129.008;270.000;-46.260
260349;0.3670;-0.8191;19.574;52.672;347.863;-36.565
260394;0.4152;-0.9215;18.327;62.290;430.153;-27.176
260439;0.3531;-0.9069;14.181;-0.9084;496.183;33.435
260484;0.5535;-0.6504;12.814;31.908;529.618;79.542
260529;0.7204;-0.5181;10.300;62.214;628.244;73.740
260574;10.419;-0.3998;0.5812;19.160;704.122;40.000
260619;14.468;-0.3296;0.5359;54.046;731.145;0.0229
260664;18.950;-0.0988;0.1567;77.634;747.710;-64.122
260709;19.038;-0.6204;-0.4326;177.634;895.878;-118.550
260754;19.038;-0.5561;-0.8505;28.015;514.733;-99.695
260799;19.038;-0.5450;-10.219;90.992;425.573;-68.550
260844;19.038;-0.5184;-16.603;-190.229;175.191;-91.221
260889;15.429;-0.9558;-0.1950;44.427;-41.756;0.1756
260934;13.386;-0.6049;0.1278;20.534;-0.0840;17.328
260979;12.698;-0.6210;-0.2731;-11.298;-40.763;-0.2901
261024;13.414;-0.6537;-0.3021;-83.969;-145.191;0.4733
261069;15.087;-0.5002;-0.3659;-44.046;-224.122;17.405
261114;16.157;-0.4303;-0.6453;-125.496;-355.649;-17.710
261159;16.113;-0.5131;-0.4528;-137.863;-572.977;-53.053
261204;14.126;-0.4130;-0.0549;-185.114;-606.718;-71.679
261249;10.093;-0.2781;-0.0473;-137.710;-605.267;-92.290
261294;0.9638;-0.4524;0.1505;-117.481;-660.840;-123.282
261339;0.9260;-0.5340;0.6385;-149.008;-656.870;-155.496
261384;0.7507;-0.6660;0.5927;-163.511;-598.244;-199.924
261429;0.9219;-0.9563;0.7737;-218.092;-617.099;-238.702
261474;12.185;-14.484;10.330;-271.603;-624.656;-237.939
261519;12.318;-22.480;19.291;-116.870;-597.786;-219.847
261564;0.9265;-17.201;20.693;-131.603;-396.947;-98.092
261609;0.9687;-12.757;23.396;-58.092;-310.000;-85.649
261654;0.7074;-14.442;23.396;-0.3817;-182.519;-74.351
261699;0.5538;-14.900;23.396;20.763;16.412;-28.626
261744;0.4315;-14.388;19.937;88.168;66.260;-10.153
261789;0.6101;-12.686;20.888;135.725;143.206;19.847
261834;0.7925;-11.615;18.984;152.824;239.542;0.8550
261879;0.7124;-0.9855;18.893;129.237;308.779;0.6031
261924;0.5261;-0.7518;14.910;90.687;367.939;-0.0305
261969;0.3879;-0.7024;13.730;47.099;354.122;0.9695
262014;0.2400;-0.7443;13.409;56.565;387.099;21.450
262059;0.2495;-0.5148;11.065;113.206;445.496;21.908
262104;0.0000;-0.5542;0.6901;80.382;423.817;21.145
262149;0.0000;-0.6293;0.8526;61.069;409.466;60.458
262194;0.2632;-0.5108;0.5370;84.656;502.595;40.305
262239;0.4791;-0.6224;0.4812;171.756;578.321;17.710
262284;0.9703;-0.4421;0.1785;78.092;609.542;-10.458
262329;16.735;-0.4427;0.3914;147.557;719.237;-70.076
262374;19.038;-0.6365;-0.4472;53.359;771.145;-134.580
262419;18.693;-0.3492;-0.7088;11.756;549.924;-88.244
262464;19.038;-0.6156;-0.9280;-118.244;363.130;-151.832
262509;16.805;-0.3818;-0.4368;-63.588;252.214;-49.618
262554;19.038;11.337;16.311;135.344;112.214;100.382
262599;13.229;-10.489;-0.4428;-0.9771;-24.580;-13.740
262644;11.932;-0.9332;-0.5465;81.679;-50.687;114.733
262689;12.139;-0.4338;-0.4632;20.916;-182.214;98.473
262734;13.135;-0.5970;-0.1051;-31.603;-241.908;92.901
262779;12.609;-0.4342;-0.4849;-0.9466;-247.939;96.870
262824;12.252;-0.5167;-0.5688;-55.573;-360.611;69.466
262869;11.227;-0.4032;-0.3964;-67.710;-433.435;53.893
262914;0.9578;-0.3484;-0.3152;-118.015;-482.137;18.397
262959;0.8180;-0.4082;-0.2584;-185.802;-485.038;-44.962
263004;0.6280;-0.3990;0.0220;-183.893;-527.176;-83.130
263049;0.5742;-0.5783;0.0976;-215.878;-544.427;-136.870
263094;0.5320;-0.7361;0.3118;-230.916;-580.458;-168.931
263139;0.6677;-10.014;0.5846;-289.160;-587.786;-223.817
263184;0.8167;-14.324;0.8071;-264.198;-552.519;-207.023
263229;0.9158;-17.131;11.412;-183.740;-579.847;-165.420
263274;12.322;-19.553;19.570;-151.832;-535.115;-161.985
263319;0.9880;-18.702;21.139;-154.198;-420.534;-153.588
263364;0.7128;-18.755;23.396;75.038;-276.718;-152.901
263409;0.5662;-15.620;23.396;36.870;-118.550;-77.328
263454;0.4374;-15.873;23.396;135.115;78.473;-36.794
263499;0.4989;-13.642;21.580;162.061;185.878;10.611
263544;0.6689;-12.025;20.773;188.092;280.763;18.168
263589;0.6843;-11.368;20.844;211.679;380.153;-0.6031
263634;0.6890;-0.9506;19.879;161.756;492.519;-0.6412
263679;0.7999;-0.6115;15.614;149.160;647.557;-29.313
263724;0.7406;-0.4979;12.120;79.389;708.397;-64.962
263769;0.9103;-0.4471;0.5937;58.015;826.412;-126.183
263814;0.5480;-0.6098;0.1366;32.443;754.885;-154.275
263859;0.4484;-0.6352;-0.1467;-16.107;579.466;-54.504
263904;0.6111;-0.6357;0.1557;68.779;525.878;-33.664
263949;12.241;-0.3646;-0.5470;0.3817;630.916;-112.595
263994;13.092;-10.514;-0.9859;-210.458;454.198;-82.519
264039;13.027;0.0342;-16.603;60.916;51.527;-75.191
264084;11.234;-0.7927;-0.9631;-69.771;-0.5496;-64.962
264129;0.8699;-0.5592;-12.558;-115.267;-80.305;-47.099
264174;0.7751;-0.5542;-0.8493;-167.863;-220.992;-15.954
264219;0.7161;-0.4472;-0.5821;-121.527;-263.817;31.221
264264;0.6360;-0.1949;-0.8548;-164.733;-354.885;21.298
264309;0.6958;0.0326;-0.5435;-215.038;-574.580;-123.435
264354;0.5905;-0.2081;-0.1158;-186.412;-661.069;-221.908
264399;0.6841;-0.4153;0.3295;-259.160;-702.061;-299.313
264444;0.8626;-0.9905;0.6877;-226.565;-750.840;-362.595
264489;0.8950;-16.261;11.954;-233.206;-702.977;-303.511
264534;0.8925;-12.853;11.230;-162.290;-630.382;-234.351
264579;0.9223;-14.781;12.362;-263.969;-494.580;-291.221
264624;0.7798;-19.715;18.620;74.198;-456.489;-233.282
264669;10.615;-14.416;23.180;154.275;-364.504;-120.687
264714;0.9470;-13.222;23.396;96.031;-25.115;-0.2824
264759;0.8949;-12.021;21.821;148.855;131.985;0.5496
264804;10.098;-14.787;23.396;29.008;230.916;49.771
264849;10.203;-10.774;19.124;-79.771;430.840;219.847
264894;0.7073;-11.915;0.9440;176.412;615.649;210.992
264939;0.0516;-0.5741;-0.2054;38.702;307.634;250.992
264984;-0.3358;-0.2840;0.2082;-64.733;-35.878;125.802
265029;-0.2927;-0.6659;0.9801;80.916;-132.137;-40.534
265074;-0.2807;-0.3713;11.725;-197.328;-137.863;0.1679
265119;-0.2917;-0.6399;13.674;-103.817;-109.542;-25.115
265164;-0.1344;-0.7497;15.961;-50.992;-84.275;-0.5725
265209;-0.0390;-0.8674;16.275;12.595;-63.511;-0.7481
265254;-0.0840;-0.8940;16.877;36.718;14.885;16.412
265299;-0.2472;-0.7224;14.127;43.740;62.443;17.939
265344;-0.3177;-0.6297;13.835;19.389;38.168;53.740
265389;-0.3850;-0.4199;13.285;-66.641;0.0076;53.817
265434;-0.1614;-0.5044;0.9670;-181.832;-76.870;26.489
265479;0.0000;-0.8245;0.9330;-312.061;-211.374;-51.298
265524;0.1833;-14.913;11.349;-422.290;-229.771;29.237
265569;0.0834;-13.387;14.473;-349.084;-168.092;161.069
265614;0.1920;-11.727;12.638;-284.198;99.695;125.802
265659;0.0377;-13.006;0.3597;-387.557;106.489;74.351
265704;0.0760;-14.487;0.1950;-389.695;-49.618;31.145
265749;-0.0478;-14.798;0.2378;-354.733;49.466;0.7634
265794;-0.0201;-13.993;-0.2664;-382.519;169.847;-40.916
265839;0.2092;-16.069;-0.5437;-265.114;-25.954;-100.076
265884;0.2108;-20.032;-0.3643;-139.618;40.229;-74.046
265929;0.2363;-19.908;-0.7128;-50.687;93.435;-42.748
265974;0.2415;-17.336;-0.6044;-22.443;-35.649;-13.893
266019;0.0000;-18.075;-0.3251;-14.580;-64.275;-12.214
266064;0.1389;-15.947;-0.1350;50.229;20.382;-28.092
266109;0.2142;-19.180;-0.1857;152.137;57.939;-17.710
266154;0.2011;-19.707;-0.0805;228.015;89.084;0.6489
266199;0.2657;-20.850;0.1777;316.336;119.160;18.015
266244;0.3264;-21.532;0.3230;420.458;183.969;124.580
266289;0.2832;-21.894;0.6028;508.092;197.023;197.710
266334;-0.5763;-25.073;0.9568;361.908;-82.366;58.473
266379;0.3596;-22.465;16.224;589.313;225.878;98.244
266424;0.1027;-21.564;10.456;566.336;186.870;152.824
266469;-0.3849;-19.158;14.237;613.206;126.260;182.748
266514;0.3375;-16.756;0.9787;676.947;99.160;277.786
266559;0.1566;-13.734;13.830;595.267;229.237;119.924
266604;0.1911;-12.917;0.6740;626.794;227.176;119.084
266649;0.4026;-11.296;0.1141;502.748;203.740;186.031
266694;0.5569;-0.9493;0.5149;444.809;191.603;84.046
266739;0.6837;-13.323;0.3088;621.221;209.313;85.267
266784;10.724;-18.487;-0.3377;690.763;312.824;61.069
266829;10.961;-22.404;-0.8538;646.412;393.893;177.328
266874;11.306;-22.247;-13.725;368.321;239.466;88.015
266919;13.710;-18.501;-10.570;180.305;90.992;-0.1298
266964;0.7876;-21.367;-11.716;11.832;68.168;-129.695
267009;0.5677;-18.439;-0.4534;0.0305;-83.664;27.557
267054;0.9458;-15.090;-0.7370;-50.305;-16.565;-16.183
267099;0.7693;-17.996;-10.865;-253.817;-59.695;-55.573
267144;0.9698;-17.501;-0.7484;-379.389;-129.847;-41.145
267189;11.707;-16.370;-0.7623;-511.069;-137.252;-125.802
267234;10.965;-17.443;-0.3907;-635.496;-187.481;-190.458
267279;0.7278;-17.627;0.1729;-695.954;-171.756;-215.267
267324;0.7114;-14.389;0.4513;-596.183;-166.718;-209.389
267369;0.3997;-15.938;0.4013;-590.687;-158.626;-264.427
267414;0.1010;-19.808;0.4598;-676.031;-277.328;-215.725
267459;0.1590;-21.244;14.379;-747.176;-300.611;-159.084
267504;0.1906;-19.621;17.478;-610.611;-75.954;-141.145
267549;0.1480;-20.182;14.875;-467.176;-71.832;-102.061
267594;0.0700;-24.948;19.956;-523.435;-176.870;-125.649
267639;-0.0693;-22.766;23.396;-333.511;-30.687;-52.061
267684;-0.0271;-22.256;23.396;-92.519;-57.786;-68.015
267729;-0.1060;-22.512;22.182;126.336;30.611;-50.840
267774;-0.0330;-20.970;22.200;367.710;42.595;-10.763
267819;0.0699;-22.942;20.491;544.656;32.748;0.6031
267864;0.2400;-22.471;16.893;711.603;129.466;20.076
267909;0.1328;-19.790;11.056;760.687;171.450;101.832
267954;0.3433;-13.171;0.6899;580.611;240.992;187.786
267999;-0.0395;-0.9841;0.8465;506.031;-33.969;72.214
268044;0.4786;-13.321;0.7518;647.786;-48.321;-17.099
268089;0.2047;-15.268;0.6638;631.069;144.962;-36.412
268134;0.5524;-15.847;0.2148;535.802;271.527;17.405
268179;12.909;-16.476;0.0000;501.069;241.679;26.565
268224;12.377;-18.170;-11.781;481.298;345.725;-47.557
268269;10.026;-17.716;-12.716;269.008;212.366;-0.7939
268314;12.747;-16.180;-15.947;183.588;206.489;61.908
268359;11.919;-11.328;-16.603;-74.427;-11.985;-61.450
268404;0.8790;-11.780;-0.4069;-93.282;-64.733;28.321
268449;10.736;-10.420;-0.7381;-80.916;-33.282;-0.6641
268494;10.856;-11.315;-10.538;-250.382;-78.321;-48.397
268539;11.240;-12.466;-0.9231;-389.389;-107.786;-140.076
268584;10.004;-14.772;-0.7562;-537.863;-144.885;-195.802
268629;0.8445;-15.037;-0.1579;-599.237;-205.725;-211.756
268674;0.6000;-15.773;0.2989;-648.168;-193.740;-222.366
268719;0.3966;-13.730;0.5546;-615.649;-171.679;-219.237
268764;0.1400;-15.206;0.6130;-610.534;-124.580;-203.282
268809;0.2179;-15.460;0.7994;-572.748;-145.725;-149.313
268854;0.3438;-15.070;11.880;-534.733;-158.626;-141.221
268899;0.2640;-17.238;13.750;-456.641;-116.489;-168.626
268944;0.2180;-20.970;16.125;-424.427;-130.840;-90.611
268989;0.3566;-21.521;20.691;-329.084;-67.099;-122.366
269034;0.1093;-26.628;23.396;-131.374;-36.260;-94.809
269079;0.3434;-17.082;18.380;137.786;-160.076;-22.290
269124;0.1699;-17.822;20.082;294.733;-80.534;-82.061
269169;0.0934;-16.117;18.771;338.168;-59.924;-14.962
269214;0.5640;-12.678;17.915;359.924;53.053;29.160
269259;0.5436;-12.067;16.913;359.389;76.336;13.053
269304;0.6964;-12.447;16.728;539.542;92.748;-44.427
269349;0.5721;-11.596;10.312;620.229;138.168;-47.939
269394;0.6699;-0.8700;0.8125;600.992;117.176;-94.122
269439;0.5431;-13.160;0.8310;624.962;197.176;-160.153
269484;0.4133;-15.878;0.2289;681.679;253.359;-143.740
269529;0.7064;-17.646;-0.1019;602.214;365.038;-99.847
269574;0.5106;-13.018;-12.222;387.863;287.023;-27.557
269619;10.153;-0.8909;-16.603;309.847;170.076;-35.344
269664;0.5969;-11.661;-13.699;31.679;127.863;-105.420
269709;0.5040;-11.161;-12.939;41.069;36.565;-0.0687
269754;0.6504;-0.9259;-12.411;-0.0229;-22.519;-0.2214
269799;0.5445;-0.9724;-10.778;-89.542;-65.878;10.076
269844;0.6267;-0.8340;-11.740;-146.794;-62.672;-0.5496
269889;0.7061;-0.8444;-0.9890;-291.908;-111.527;-33.740
269934;0.6060;-0.8947;-0.7565;-422.595;-126.107;-68.321
269979;0.5866;-10.091;-0.4177;-557.252;-150.305;-87.634
270024;0.6059;-10.750;-0.0418;-634.275;-172.137;-148.244
270069;0.4287;-13.044;0.4529;-586.412;-181.985;-208.321
270114;0.3905;-14.300;0.4728;-588.168;-199.160;-194.733
270159;0.5485;-15.728;0.7981;-605.878;-240.992;-193.588
270204;0.5872;-17.552;11.653;-594.962;-206.870;-223.588
270249;0.3829;-21.710;12.585;-576.183;-168.397;-233.435
270294;0.6423;-27.328;15.577;-551.145;-128.244;-214.504
270339;0.6146;-27.461;23.396;-483.893;-190.763;-282.290
270384;0.1129;-15.442;12.186;281.069;-112.977;72.748
270429;0.2211;-20.037;17.530;420.382;-43.053;-56.718
270474;0.2605;-13.438;20.610;389.924;-99.084;-38.702
270519;0.6994;-15.620;22.836;518.397;0.6107;-82.366
270564;0.9682;-14.863;18.531;607.328;194.580;-89.618
270609;0.7743;-14.246;10.583;644.885;264.504;-126.183
270654;0.3327;-14.048;0.7466;683.740;175.878;-86.947
270699;0.6635;-0.8083;0.3461;427.252;243.511;-133.435
270744;0.3908;-0.9558;0.3323;398.855;223.817;-141.756
270789;0.2476;-10.442;0.3863;391.985;221.603;-117.481
270834;0.5079;-10.884;0.3302;415.344;309.466;-72.977
270879;10.432;-13.392;-0.0974;461.527;422.748;-72.595
270924;14.677;-14.652;-11.737;450.611;531.450;-83.130
270969;10.098;-12.777;-16.603;152.290;294.198;-62.824
271014;10.717;-0.9716;-0.9451;-67.252;-23.740;-32.824
271059;0.8181;-0.9844;-0.8165;19.084;56.718;-57.176
271104;0.6981;-0.9988;-12.324;-12.443;-27.328;-12.214
271149;0.9250;-0.8993;-0.8867;-156.489;-48.473;-13.282
271194;0.9052;-0.8594;-12.368;-309.237;-0.8855;-36.794
271239;11.074;-0.7580;-0.7473;-416.183;-111.069;-81.145
271284;10.758;-0.7319;-0.6485;-553.969;-150.076;-187.328
271329;0.7000;-0.9756;0.1866;-535.267;-219.084;-212.824
271374;0.6761;-0.8010;0.3699;-431.145;-221.985;-214.733
271419;0.5093;-10.828;0.3384;-490.763;-175.802;-268.168
271464;0.4161;-13.658;0.5337;-525.496;-201.221;-266.947
271509;0.4778;-15.082;0.8037;-525.802;-265.420;-266.565
271554;0.6365;-16.571;11.139;-474.580;-240.534;-283.130
271599;0.2388;-19.927;11.812;-469.924;-206.031;-262.595
271644;0.7111;-21.257;16.071;-405.573;-248.855;-138.015
271689;0.9647;-22.815;23.396;-254.275;-333.893;-180.840
271734;0.2911;-13.218;19.093;267.634;51.985;49.924
